mlp_dropout,k,cbf_beta,test_loss,cbf_gamma,test_pred_dist,epochs,seq_len,test_f1,batch_size,trial_id,lr,test_loss_avg,num_lstm_layers,lstm_dim,mlp_dim,fine_tune_lr_ratio,fc_dim,test_mcc,test_cum_ret,num_heads,criterion,num_encoders,time_idx,fc_dropout,d_model,pretrained_t2v,ignore_cols,scheduler,symbol,test_acc,optimizer
0.4,64,0.99,1.465857207775116,1.0,"[0.276, 0.087, 0.638]",140,20,0.3741206990274541,64,48,5e-06,0.732928603887558,2,256,2048,0.1,1024,-0.04022505557720644,-0.22999999999999998,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.38541666666666663,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.6916255354881287,1.0,"[0.433, 0.079, 0.488]",140,20,0.3710573330036532,128,49,5e-06,0.6916255354881287,2,256,2048,0.1,1024,-0.09636356945331592,-0.10999999999999999,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3700787401574803,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.6344051957130432,1.0,"[0.402, 0.071, 0.528]",140,30,0.3842588730117175,64,50,5e-06,0.8172025978565216,2,256,2048,0.1,1024,-0.06870627531290185,-0.36,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.38603670634920634,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.8407423496246338,1.0,"[0.283, 0.157, 0.559]",140,30,0.32446578324050956,128,51,5e-06,0.8407423496246338,2,256,2048,0.1,1024,-0.1221565149614944,-0.040000000000000036,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.31496062992125984,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4340602159500122,1.0,"[0.441, 0.071, 0.488]",140,20,0.33684210526315794,64,52,5e-06,0.7170301079750061,2,256,2048,0.1,1024,-0.15824495818182774,-0.44999999999999996,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3386656746031746,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.6763981580734253,1.0,"[0.26, 0.079, 0.661]",140,20,0.41418564341070463,128,53,5e-06,0.6763981580734253,2,256,2048,0.1,1024,0.04635975503786301,0.3400000000000001,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4330708661417323,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.6688030362129211,1.0,"[0.48, 0.071, 0.449]",140,30,0.39159604132052306,64,54,5e-06,0.8344015181064606,2,256,2048,0.1,1024,-0.06748502599638875,-0.16000000000000003,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.39322916666666663,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7304984331130981,1.0,"[0.354, 0.0, 0.646]",140,30,0.34679740070146986,128,55,5e-06,0.7304984331130981,2,256,2048,0.1,1024,-0.14253680849222827,-0.36,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3700787401574803,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4773309826850891,1.0,"[0.441, 0.094, 0.465]",140,20,0.3974746399943251,64,56,5e-06,0.7386654913425446,2,256,2048,0.1,1024,-0.04672869291151427,0.030000000000000027,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.39360119047619047,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7796233296394348,1.0,"[0.118, 0.094, 0.787]",140,20,0.3410954376872111,128,57,5e-06,0.7796233296394348,2,256,2048,0.1,1024,0.02540258021199379,-0.21999999999999997,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4015748031496063,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.5608502626419067,1.0,"[0.394, 0.047, 0.559]",140,30,0.4052574301126351,64,58,5e-06,0.7804251313209534,2,256,2048,0.1,1024,-0.025580519247539138,-0.010000000000000009,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.41703869047619047,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7736299633979797,1.0,"[0.291, 0.008, 0.701]",140,30,0.3986803103161715,128,59,5e-06,0.7736299633979797,2,256,2048,0.1,1024,-0.002772525040771887,-0.06000000000000005,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4330708661417323,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.3644002676010132,1.0,"[0.386, 0.031, 0.583]",140,20,0.3871197516239674,64,60,5e-06,0.6822001338005066,2,256,2048,0.1,1024,-0.06327188520212297,-0.050000000000000044,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.40166170634920634,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.6352328658103943,1.0,"[0.283, 0.024, 0.693]",140,20,0.40791901012373455,128,61,5e-06,0.6352328658103943,2,256,2048,0.1,1024,0.02464641700512201,0.17999999999999994,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4409448818897638,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.524287462234497,1.0,"[0.283, 0.008, 0.709]",140,30,0.3631008095819009,64,62,5e-06,0.7621437311172485,2,256,2048,0.1,1024,-0.06579229724845163,-0.06999999999999995,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4017857142857143,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.8291665315628052,1.0,"[0.504, 0.055, 0.441]",140,30,0.4190726159230096,128,63,5e-06,0.8291665315628052,2,256,2048,0.1,1024,-0.025148995600378806,-0.12,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4251968503937008,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.7770152688026428,1.0,"[0.449, 0.087, 0.465]",140,20,0.4029495754621023,64,64,1e-05,0.8885076344013214,2,256,2048,0.1,1024,-0.03894867261670006,-0.25,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4015376984126984,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.7578573226928711,1.0,"[0.598, 0.087, 0.315]",140,20,0.3666552550496405,128,65,1e-05,0.7578573226928711,2,256,2048,0.1,1024,-0.10868895317121452,-0.31999999999999995,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3779527559055118,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,2.1548478603363037,1.0,"[0.433, 0.197, 0.37]",140,30,0.3444810040456173,64,66,1e-05,1.0774239301681519,2,256,2048,0.1,1024,-0.10612356241183034,-0.10999999999999999,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.32254464285714285,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.9277440905570984,1.0,"[0.567, 0.063, 0.37]",140,30,0.4091154099686315,128,67,1e-05,0.9277440905570984,2,256,2048,0.1,1024,-0.04577001113670352,-0.12,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.41732283464566927,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.6651135087013245,1.0,"[0.543, 0.102, 0.354]",140,20,0.37548326331699033,64,68,1e-05,0.8325567543506622,2,256,2048,0.1,1024,-0.08736822691718683,-0.24,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.37785218253968256,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.8321470022201538,1.0,"[0.457, 0.087, 0.457]",140,20,0.426506448243895,128,69,1e-05,0.8321470022201538,2,256,2048,0.1,1024,0.0009736118833825596,0.20999999999999996,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4251968503937008,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.9394909143447876,1.0,"[0.417, 0.181, 0.402]",140,30,0.3807895877444437,64,70,1e-05,0.9697454571723938,2,256,2048,0.1,1024,-0.0469722808990839,-0.040000000000000036,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3618551587301587,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.9010137319564819,1.0,"[0.441, 0.031, 0.528]",140,30,0.444650301065308,128,71,1e-05,0.9010137319564819,2,256,2048,0.1,1024,0.028730843458001747,0.020000000000000018,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4566929133858268,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.5705041885375977,1.0,"[0.591, 0.071, 0.339]",140,20,0.39895172134153434,64,72,1e-05,0.7852520942687988,2,256,2048,0.1,1024,-0.05976131238104319,0.16999999999999993,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.40922619047619047,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.8188549876213074,1.0,"[0.213, 0.134, 0.654]",140,20,0.3955813215655736,128,73,1e-05,0.8188549876213074,2,256,2048,0.1,1024,0.04286841637228,0.27,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4094488188976378,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,2.1539264917373657,1.0,"[0.394, 0.031, 0.575]",140,30,0.3802248929410139,64,74,1e-05,1.0769632458686829,2,256,2048,0.1,1024,-0.07900351065218009,-0.17000000000000004,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3939732142857143,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.7906262874603271,1.0,"[0.433, 0.11, 0.457]",140,30,0.36062871820166864,128,75,1e-05,0.7906262874603271,2,256,2048,0.1,1024,-0.10400560510092173,-0.010000000000000009,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3543307086614173,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.6544042229652405,1.0,"[0.402, 0.094, 0.504]",140,20,0.3481188539588473,64,76,1e-05,0.8272021114826202,2,256,2048,0.1,1024,-0.12283851927110574,-0.15000000000000002,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3462301587301587,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.746921181678772,1.0,"[0.496, 0.031, 0.472]",140,20,0.37637618132379125,128,77,1e-05,0.746921181678772,2,256,2048,0.1,1024,-0.10969821608255129,-0.27,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3858267716535433,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.7245885133743286,1.0,"[0.228, 0.016, 0.756]",140,30,0.3644683741203934,64,78,1e-05,0.8622942566871643,2,256,2048,0.1,1024,-0.03558575588956456,-0.15000000000000002,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4093501984126984,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.8406073451042175,1.0,"[0.591, 0.079, 0.331]",140,30,0.35978213575897533,128,79,1e-05,0.8406073451042175,2,256,2048,0.1,1024,-0.12612843176251162,-0.41000000000000003,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3700787401574803,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.567517340183258,1.0,"[0.228, 0.189, 0.583]",140,20,0.40860698864254874,64,80,1e-05,0.783758670091629,2,256,2048,0.1,1024,0.06896559671236294,-0.06000000000000005,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.40947420634920634,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7241363525390625,1.0,"[0.394, 0.055, 0.551]",140,20,0.39554417216398424,128,81,1e-05,0.7241363525390625,2,256,2048,0.1,1024,-0.04921643571035023,-0.33999999999999997,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4015748031496063,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.7538002133369446,1.0,"[0.575, 0.094, 0.331]",140,30,0.4673233158157303,64,82,1e-05,0.8769001066684723,2,256,2048,0.1,1024,0.06984489936785589,0.27,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4722222222222222,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.889911949634552,1.0,"[0.394, 0.031, 0.575]",140,30,0.38906589307915457,128,83,1e-05,0.889911949634552,2,256,2048,0.1,1024,-0.06446228477851795,-0.030000000000000027,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4015748031496063,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.7452285885810852,1.0,"[0.504, 0.087, 0.409]",140,20,0.3858267716535433,64,84,1e-05,0.8726142942905426,2,256,2048,0.1,1024,-0.0758036490008688,-0.41000000000000003,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.38578869047619047,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.792712926864624,1.0,"[0.472, 0.031, 0.496]",140,20,0.38424313370365865,128,85,1e-05,0.792712926864624,2,256,2048,0.1,1024,-0.09132122818794094,-0.06000000000000005,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3937007874015748,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4831905364990234,1.0,"[0.488, 0.142, 0.37]",140,30,0.3940157950475627,64,86,1e-05,0.7415952682495117,2,256,2048,0.1,1024,-0.04083959846040022,0.16999999999999993,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3862847222222222,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.8321691751480103,1.0,"[0.472, 0.079, 0.449]",140,30,0.40111551607987445,128,87,1e-05,0.8321691751480103,2,256,2048,0.1,1024,-0.047531053582745245,-0.09999999999999998,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4015748031496063,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.5337718725204468,1.0,"[0.449, 0.071, 0.48]",140,20,0.4082348625459337,64,88,1e-05,0.7668859362602234,2,256,2048,0.1,1024,-0.034453457356341095,-0.020000000000000018,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4093501984126984,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.8057177662849426,1.0,"[0.197, 0.055, 0.748]",140,20,0.34201021822512956,128,89,1e-05,0.8057177662849426,2,256,2048,0.1,1024,-0.051204494145025446,-0.19999999999999996,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3858267716535433,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.8196505904197693,1.0,"[0.323, 0.189, 0.488]",140,30,0.3405916365717443,64,90,1e-05,0.9098252952098846,2,256,2048,0.1,1024,-0.09418001629565632,-0.24,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3227926587301587,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.8786657452583313,1.0,"[0.409, 0.197, 0.394]",140,30,0.3289517816358148,128,91,1e-05,0.8786657452583313,2,256,2048,0.1,1024,-0.1283538043056632,-0.37,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.30708661417322836,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4971758723258972,1.0,"[0.598, 0.094, 0.307]",140,20,0.38728419817088083,64,92,1e-05,0.7485879361629486,2,256,2048,0.1,1024,-0.07535591283603638,-0.050000000000000044,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.39360119047619047,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.8265278935432434,1.0,"[0.528, 0.118, 0.354]",140,20,0.38052558296034983,128,93,1e-05,0.8265278935432434,2,256,2048,0.1,1024,-0.074957885446491,-0.13,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.3779527559055118,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.8820281028747559,1.0,"[0.622, 0.047, 0.331]",140,30,0.44578105760883446,64,94,1e-05,0.9410140514373779,2,256,2048,0.1,1024,0.021668975569275696,0.27,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.4642857142857143,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7948248386383057,1.0,"[0.441, 0.039, 0.52]",140,30,0.3557097735664398,128,95,1e-05,0.7948248386383057,2,256,2048,0.1,1024,-0.13801211678673417,-0.39,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},bivi,0.36220472440944884,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
