mlp_dropout,k,cbf_beta,test_loss,cbf_gamma,test_pred_dist,epochs,seq_len,test_f1,batch_size,trial_id,lr,test_loss_avg,num_lstm_layers,lstm_dim,mlp_dim,fine_tune_lr_ratio,fc_dim,test_mcc,test_cum_ret,test_acc,num_heads,num_encoders,fc_dropout,time_idx,criterion,d_model,pretrained_t2v,ignore_cols,scheduler,symbol,optimizer
0.4,64,0.99,1.536724865436554,1.0,"[0.701, 0.213, 0.087]",140,20,0.34387543662305364,64,48,5e-06,0.768362432718277,2,256,2048,0.1,1024,-0.06948731312885457,0.54,0.37003968253968256,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7479101419448853,1.0,"[0.717, 0.173, 0.11]",140,20,0.36339775709854444,128,49,5e-06,0.7479101419448853,2,256,2048,0.1,1024,-0.032902760172349575,0.19999999999999996,0.4015748031496063,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.5471253991127014,1.0,"[0.961, 0.0, 0.039]",140,30,0.37536591709820055,64,50,5e-06,0.7735626995563507,2,256,2048,0.1,1024,0.09500085656451102,0.5700000000000001,0.511780753968254,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7669623494148254,1.0,"[0.969, 0.0, 0.031]",140,30,0.3743871638686674,128,51,5e-06,0.7669623494148254,2,256,2048,0.1,1024,0.10121073315291704,0.5700000000000001,0.5118110236220472,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.5068048238754272,1.0,"[0.882, 0.016, 0.102]",140,20,0.3921564643129286,64,52,5e-06,0.7534024119377136,2,256,2048,0.1,1024,0.02647493254500055,0.54,0.48821924603174605,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7004925608634949,1.0,"[0.858, 0.024, 0.118]",140,20,0.4263089025209058,128,53,5e-06,0.7004925608634949,2,256,2048,0.1,1024,0.09828275489922673,0.4099999999999999,0.5118110236220472,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.5327960848808289,1.0,"[0.921, 0.016, 0.063]",140,30,0.3738361652161901,64,54,5e-06,0.7663980424404144,2,256,2048,0.1,1024,0.017032959066938753,0.28,0.48821924603174605,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7072175741195679,1.0,"[0.89, 0.008, 0.102]",140,30,0.3779065739949662,128,55,5e-06,0.7072175741195679,2,256,2048,0.1,1024,-0.004351894178074653,0.48,0.48031496062992124,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4399933218955994,1.0,"[0.709, 0.197, 0.094]",140,20,0.36121762503891447,64,56,5e-06,0.7199966609477997,2,256,2048,0.1,1024,-0.034015789192413055,0.6799999999999999,0.39347718253968256,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.6940078139305115,1.0,"[0.929, 0.008, 0.063]",140,20,0.38303266758709537,128,57,5e-06,0.6940078139305115,2,256,2048,0.1,1024,0.06353856998549084,0.53,0.5039370078740157,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4028052687644958,1.0,"[0.898, 0.016, 0.087]",140,30,0.3894078918101339,64,58,5e-06,0.7014026343822479,2,256,2048,0.1,1024,0.04668351182222353,0.5700000000000001,0.49603174603174605,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.6556587219238281,1.0,"[0.882, 0.008, 0.11]",140,30,0.43247594050743654,128,59,5e-06,0.6556587219238281,2,256,2048,0.1,1024,0.13231484304602611,0.7,0.5275590551181102,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4994953274726868,1.0,"[0.693, 0.236, 0.071]",140,20,0.35297611662438066,64,60,5e-06,0.7497476637363434,2,256,2048,0.1,1024,-0.02523277889117072,0.6000000000000001,0.3862847222222222,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.735795259475708,1.0,"[0.803, 0.102, 0.094]",140,20,0.36327023950620174,128,61,5e-06,0.735795259475708,2,256,2048,0.1,1024,-0.013503777281771672,0.7,0.4409448818897638,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4071476459503174,1.0,"[0.882, 0.0, 0.118]",140,30,0.4252755905511811,64,62,5e-06,0.7035738229751587,2,256,2048,0.1,1024,0.10441917759599857,0.6699999999999999,0.519593253968254,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.6916521787643433,1.0,"[0.969, 0.0, 0.031]",140,30,0.3743871638686674,128,63,5e-06,0.6916521787643433,2,256,2048,0.1,1024,0.10121073315291704,0.5700000000000001,0.5118110236220472,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.8361184000968933,1.0,"[0.52, 0.354, 0.126]",140,20,0.36894482554618063,64,64,1e-05,0.9180592000484467,2,256,2048,0.1,1024,-0.0030484674298252045,0.42999999999999994,0.34635416666666663,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.8917856216430664,1.0,"[0.567, 0.346, 0.087]",140,20,0.3610925752924952,128,65,1e-05,0.8917856216430664,2,256,2048,0.1,1024,0.01162369433505991,0.56,0.36220472440944884,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.5635325908660889,1.0,"[0.575, 0.102, 0.323]",140,30,0.4631428424388128,64,66,1e-05,0.7817662954330444,2,256,2048,0.1,1024,0.08844493458874078,0.5700000000000001,0.47271825396825395,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.8551233410835266,1.0,"[0.969, 0.008, 0.024]",140,30,0.3603876438522108,128,67,1e-05,0.8551233410835266,2,256,2048,0.1,1024,0.0706324974965921,0.56,0.5039370078740157,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.5722463726997375,1.0,"[0.717, 0.134, 0.15]",140,20,0.42518895532443474,64,68,1e-05,0.7861231863498688,2,256,2048,0.1,1024,0.06928965476070091,0.5800000000000001,0.4646577380952381,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.8546220660209656,1.0,"[0.48, 0.339, 0.181]",140,20,0.38085770424414406,128,69,1e-05,0.8546220660209656,2,256,2048,0.1,1024,0.010226145312002046,0.6200000000000001,0.3543307086614173,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.7758212685585022,1.0,"[0.913, 0.0, 0.087]",140,30,0.39131805451692836,64,70,1e-05,0.8879106342792511,2,256,2048,0.1,1024,0.05696766397645834,0.5700000000000001,0.503968253968254,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.7597062587738037,1.0,"[0.874, 0.016, 0.11]",140,30,0.3927957281201918,128,71,1e-05,0.7597062587738037,2,256,2048,0.1,1024,0.028132809537047193,0.52,0.4881889763779528,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.6282371878623962,1.0,"[0.669, 0.173, 0.157]",140,20,0.41317455764562927,64,72,1e-05,0.8141185939311981,2,256,2048,0.1,1024,0.03659529230043826,0.69,0.4332837301587301,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.762494683265686,1.0,"[0.787, 0.118, 0.094]",140,20,0.4177069136598295,128,73,1e-05,0.762494683265686,2,256,2048,0.1,1024,0.06841623072947577,0.6100000000000001,0.47244094488188976,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.6580486297607422,1.0,"[0.787, 0.055, 0.157]",140,30,0.38261681680294096,64,74,1e-05,0.8290243148803711,2,256,2048,0.1,1024,-0.019839974705876378,0.53,0.4490327380952381,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.762739896774292,1.0,"[0.772, 0.087, 0.142]",140,30,0.44793492312487543,128,75,1e-05,0.762739896774292,2,256,2048,0.1,1024,0.11912911724085865,0.75,0.5039370078740157,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.7417258024215698,1.0,"[0.772, 0.134, 0.094]",140,20,0.3664212935161438,64,76,1e-05,0.8708629012107849,2,256,2048,0.1,1024,-0.02086313667739725,0.53,0.42509920634920634,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.7430379986763,1.0,"[0.874, 0.063, 0.063]",140,20,0.38699382177953706,128,77,1e-05,0.7430379986763,2,256,2048,0.1,1024,0.04085581542647534,0.5900000000000001,0.48031496062992124,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.6039992570877075,1.0,"[0.693, 0.142, 0.165]",140,30,0.39758422731776233,64,78,1e-05,0.8019996285438538,2,256,2048,0.1,1024,0.016659934320111484,0.43999999999999995,0.43353174603174605,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.8163622617721558,1.0,"[0.89, 0.024, 0.087]",140,30,0.398478883321403,128,79,1e-05,0.8163622617721558,2,256,2048,0.1,1024,0.053700388681039275,0.55,0.49606299212598426,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.656297206878662,1.0,"[0.583, 0.283, 0.134]",140,20,0.3469966055172102,64,80,1e-05,0.828148603439331,2,256,2048,0.1,1024,-0.06173316776856052,0.6000000000000001,0.33854166666666663,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7622214555740356,1.0,"[0.724, 0.205, 0.071]",140,20,0.3598171623593037,128,81,1e-05,0.7622214555740356,2,256,2048,0.1,1024,-0.002834093002430262,0.53,0.4094488188976378,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.432826042175293,1.0,"[0.693, 0.071, 0.236]",140,30,0.41625285564260456,64,82,1e-05,0.7164130210876465,2,256,2048,0.1,1024,0.025827891600868146,0.52,0.45709325396825395,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.8406342267990112,1.0,"[0.984, 0.0, 0.016]",140,30,0.34232094580167466,128,83,1e-05,0.8406342267990112,2,256,2048,0.1,1024,0.012824352751498243,0.31000000000000005,0.49606299212598426,4,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.5400077104568481,1.0,"[0.654, 0.173, 0.173]",140,20,0.40726942325445004,64,84,1e-05,0.7700038552284241,2,256,2048,0.1,1024,0.024885675685022795,0.44999999999999996,0.42509920634920634,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7483195662498474,1.0,"[0.614, 0.205, 0.181]",140,20,0.39471551525701215,128,85,1e-05,0.7483195662498474,2,256,2048,0.1,1024,-0.008823102256660166,0.5,0.3937007874015748,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.6960986256599426,1.0,"[0.709, 0.079, 0.213]",140,30,0.41942175958655326,64,86,1e-05,0.8480493128299713,2,256,2048,0.1,1024,0.02691541255748969,0.32000000000000006,0.4564732142857143,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.746505856513977,1.0,"[0.835, 0.039, 0.126]",140,30,0.3765689791734614,128,87,1e-05,0.746505856513977,2,256,2048,0.1,1024,-0.044940100672610964,0.22999999999999998,0.44881889763779526,8,2,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.7936471104621887,1.0,"[0.661, 0.268, 0.071]",140,20,0.3578936869344534,64,88,1e-05,0.8968235552310944,2,256,2048,0.1,1024,0.012379382733398604,0.48,0.39347718253968256,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7453358769416809,1.0,"[0.748, 0.134, 0.118]",140,20,0.3627934067576996,128,89,1e-05,0.7453358769416809,2,256,2048,0.1,1024,-0.030782900974218687,0.3700000000000001,0.41732283464566927,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.603714108467102,1.0,"[0.858, 0.008, 0.134]",140,30,0.4340114198198798,64,90,1e-05,0.801857054233551,2,256,2048,0.1,1024,0.10858013197438116,0.74,0.519469246031746,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7111200094223022,1.0,"[0.858, 0.063, 0.079]",140,30,0.39418030471851245,128,91,1e-05,0.7111200094223022,2,256,2048,0.1,1024,0.06362240270707145,0.5900000000000001,0.4881889763779528,4,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4944615960121155,1.0,"[0.598, 0.252, 0.15]",140,20,0.35989982663283504,64,92,1e-05,0.7472307980060577,2,256,2048,0.1,1024,-0.03860849231771155,0.42999999999999994,0.36259920634920634,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7054828405380249,1.0,"[0.717, 0.134, 0.15]",140,20,0.3871320897722009,128,93,1e-05,0.7054828405380249,2,256,2048,0.1,1024,-0.007363534739377622,0.52,0.4251968503937008,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.6945738792419434,1.0,"[0.961, 0.0, 0.039]",140,30,0.37536591709820055,64,94,1e-05,0.8472869396209717,2,256,2048,0.1,1024,0.09500085656451102,0.56,0.511780753968254,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.7561629414558411,1.0,"[0.921, 0.016, 0.063]",140,30,0.3738361652161901,128,95,1e-05,0.7561629414558411,2,256,2048,0.1,1024,0.017032959066938753,0.51,0.4881889763779528,8,3,0.1,"[6, 7, 8]",{'name': 'cb_focal'},64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},vtak,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
